Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Physical exercise,Calories
31.05,Male,48.2,1.51,194.78,131.04,60.13,1.47,971.96,Yoga,23.26734912150765,2.01,2.0,1.02,21.14,-0.03,1502.0
25.64,Male,111.0,1.9,190.74,167.12,56.97,1.02,1009.8,Strength,35.0,2.21,2.02,1.0,30.75,0.01,2608.0
31.99,Male,84.08,1.74,194.72,126.41,63.05,1.45,1435.5,Strength,28.024691350026036,2.1,3.03,1.0,27.77,0.01,2384.0
23.74,Male,44.22,1.62,196.03,122.02,57.79,0.57,690.33,HIIT,20.981318073346774,2.69,2.0,1.01,16.85,-0.01,1243.0
49.17,Female,69.03,1.67,185.96,165.36,50.12,0.92,1111.18,HIIT,23.53526710168876,1.8,3.0,1.0,24.75,-0.04,1802.0
28.56,Female,84.01,1.79,182.13,137.94,55.02,1.36,1472.47,Strength,28.422882204591986,2.3,4.0,2.03,26.22,-0.02,2115.0
21.94,Female,62.23,1.52,168.36,166.31,60.98,1.83,1428.5,Yoga,27.684508756997914,2.71,5.04,3.01,26.93,1.0,1608.0
24.64,Female,40.99,1.67,186.24,138.31,70.87,1.01,728.41,Yoga,17.429730413497367,2.4,2.99,2.02,14.7,-0.03,1153.0
51.28,Male,47.89,1.77,199.07,154.7,74.23,1.48,975.91,Yoga,21.18179914694354,3.51,2.02,1.0,15.29,3.99,1474.0
22.76,Female,56.89,1.71,179.04,149.07,58.27,1.16,1113.6,Cardio,18.098197106779843,3.38,3.0,2.0,19.46,-0.01,1493.0
49.56,Female,61.18,1.87,180.0,130.4,61.15,1.16,1531.2,HIIT,19.59830569150889,3.01,4.0,2.0,17.5,-0.01,1662.0
45.75,Female,107.95,1.64,185.05,169.19,62.92,1.38,1368.68,Strength,35.0,3.4,2.99,1.02,40.14,-0.01,2891.0
23.17,Male,117.61,1.79,177.97,127.16,69.17,1.0,720.6,Yoga,34.6213181815736,3.41,4.0,2.01,36.71,1.01,3148.0
51.13,Female,48.55,1.77,198.98,155.32,74.22,1.47,970.2,Yoga,21.249685254442646,3.49,2.01,1.0,15.5,3.95,1263.0
31.95,Male,68.08,1.92,167.96,164.77,53.98,1.43,942.08,Yoga,26.590922465763057,3.5,1.98,1.0,18.47,0.02,1741.0
19.07,Female,72.24,1.75,168.9,140.35,64.06,1.21,1164.5,Cardio,25.319819098262474,1.69,3.99,2.03,23.59,0.02,2117.0
43.08,Female,54.2,1.72,173.11,159.66,70.96,1.03,1358.47,HIIT,19.183068851745706,2.29,3.98,1.99,18.32,0.01,1471.0
34.34,Female,54.11,1.52,189.91,132.12,60.1,1.13,992.59,Cardio,27.395507789845286,2.18,3.0,1.0,23.42,0.01,1560.0
27.85,Male,55.19,1.5,193.09,128.06,56.13,1.93,1506.56,Yoga,27.163123095792507,2.71,4.99,3.01,24.53,-0.0,1436.0
40.3,Male,56.42,1.79,197.4,152.87,57.12,1.79,1398.35,Yoga,18.324776128048498,2.69,5.01,3.02,17.61,0.01,1482.0
52.33,Female,50.75,1.78,170.45,132.39,66.94,0.87,1052.7,HIIT,19.10857557048167,2.29,2.01,1.0,16.02,0.01,1242.0
41.0,Female,66.1,1.69,187.24,142.59,67.98,0.77,761.61,Strength,26.30248392621984,3.41,2.02,1.0,23.14,0.02,1871.0
40.01,Female,73.25,1.6,173.12,129.77,67.19,0.87,766.3,Cardio,30.778036339359744,1.91,2.98,1.01,28.61,-0.02,2006.0
43.84,Male,69.25,1.75,191.9,155.14,69.02,1.03,1246.3,HIIT,26.273561568151795,2.11,2.98,1.0,22.61,0.0,1982.0
26.13,Female,72.44,1.66,177.47,125.05,71.99,0.93,919.86,Strength,28.992577286678614,2.2,2.0,1.0,26.29,0.0,1740.0
51.07,Male,109.27,1.78,182.21,157.41,63.99,0.53,523.75,Strength,35.0,3.3,3.01,1.0,34.49,0.02,2912.0
46.25,Female,59.71,1.68,165.23,147.15,61.8,1.15,1104.92,Cardio,25.967274455527694,2.49,3.99,2.01,21.16,-0.0,1629.0
20.07,Female,55.7,1.6,171.85,167.71,66.98,1.13,1491.6,HIIT,22.882745007940528,3.21,4.0,2.0,21.76,2.03,1529.0
41.99,Female,49.2,1.5,172.95,130.81,62.85,1.15,1242.0,Strength,23.203668069843776,1.5,2.98,2.0,21.87,-0.03,1390.0
29.63,Male,86.09,1.65,183.41,127.78,70.9,1.66,1726.4,Cardio,29.126648337771723,3.5,3.99,3.0,31.62,-0.01,2229.0
29.57,Male,121.5,2.0,179.38,159.83,59.67,1.24,1638.16,HIIT,27.69590743880135,3.32,3.98,2.01,30.38,0.02,3270.0
38.92,Female,61.39,1.65,195.22,127.33,54.18,0.98,971.08,Strength,25.652064206553185,3.19,2.98,1.01,22.55,2.98,1793.0
18.85,Female,55.88,1.87,177.86,138.64,69.85,0.6,724.68,HIIT,23.420660741561516,3.69,2.98,1.0,15.98,1.0,1467.0
46.88,Female,61.86,1.54,190.58,131.01,60.99,1.95,1521.0,Yoga,25.637730431536056,2.7,3.98,3.0,26.08,0.04,1832.0
54.27,Female,82.97,1.86,168.07,141.88,55.89,1.54,1601.6,Cardio,24.334696290183988,3.51,4.97,3.0,23.98,3.99,2156.0
31.05,Male,63.49,1.8,165.96,157.15,65.97,0.59,520.14,Cardio,25.61898608234855,2.6,2.01,1.02,19.6,0.01,1603.0
29.11,Female,88.98,1.93,185.74,142.87,66.09,1.89,1965.6,Cardio,28.04365050538183,3.5,5.02,3.0,23.89,2.97,2673.0
47.07,Male,89.64,1.84,167.8,158.59,65.19,1.44,1902.38,HIIT,27.253690742835104,3.59,3.0,2.01,26.48,-0.02,2369.0
56.71,Male,81.08,1.86,161.84,144.78,70.07,1.78,1851.2,Cardio,23.8936814619858,3.5,5.0,3.0,23.44,-0.01,2210.0
29.16,Female,86.21,1.65,183.06,127.96,70.93,1.65,1718.64,Cardio,28.206301472138847,3.53,4.05,3.02,31.67,-0.02,2409.0
22.43,Female,58.88,1.72,172.72,127.69,62.94,1.0,1079.1,Strength,21.616648895826636,1.58,2.98,1.99,19.9,-0.02,1628.0
36.9,Male,76.34,1.82,192.05,121.05,50.1,1.49,1429.21,Cardio,24.731824399577274,2.81,4.0,1.99,23.05,0.01,2216.0
46.46,Male,66.87,1.75,199.24,145.96,56.15,1.13,1221.42,Strength,23.751927211621343,2.5,3.01,2.01,21.84,-0.04,1890.0
19.79,Female,64.33,1.78,188.26,136.94,60.98,1.7,1768.0,Cardio,20.761416979795715,2.71,4.0,3.0,20.3,2.0,2025.0
32.34,Male,65.27,1.62,186.16,127.64,62.97,0.58,510.4,Cardio,27.335822151277583,3.4,2.0,1.0,24.87,2.02,1805.0
46.85,Male,80.41,1.77,171.54,148.98,68.14,0.72,632.45,Cardio,27.070877259251876,3.48,3.0,1.0,25.67,-0.02,2153.0
41.58,Female,78.82,1.72,172.04,131.77,61.79,1.01,1333.2,HIIT,26.908492492692986,3.11,4.02,2.0,26.64,-0.03,2167.0
23.43,Female,59.11,1.5,198.92,132.11,59.86,1.25,1350.0,Strength,28.503406959954955,2.01,2.96,2.0,26.27,3.02,1694.0
43.36,Female,113.38,1.83,161.1,133.37,63.09,1.45,1914.0,HIIT,34.53323791366717,2.9,4.03,2.0,33.86,-0.01,3003.0
58.0,Female,49.72,1.67,190.92,125.73,71.84,1.38,1818.56,HIIT,19.82766049015355,2.3,4.0,1.98,17.83,-0.01,1518.0
43.91,Male,78.02,1.8,198.46,165.0,53.2,1.42,1250.74,Cardio,24.430222517712775,2.2,3.01,1.01,24.08,0.02,1836.0
52.03,Female,70.73,1.58,181.37,163.59,67.17,1.01,726.59,Yoga,31.320786545650375,2.0,2.99,1.99,28.33,2.01,2005.0
43.07,Male,66.77,1.83,177.94,135.97,58.88,1.11,1463.98,HIIT,21.622360167760007,2.38,2.99,1.99,19.94,0.02,2010.0
23.19,Male,107.28,1.94,198.34,120.64,73.07,1.35,1185.84,Cardio,29.8012683210942,2.9,2.01,1.0,28.5,-0.03,2613.0
57.82,Female,75.11,1.78,160.82,139.63,62.93,1.06,763.2,Yoga,25.74421573698537,2.5,3.99,2.0,23.71,0.0,1982.0
59.01,Female,55.04,1.57,163.91,168.71,63.77,0.59,517.78,Cardio,23.621821368685545,2.31,3.01,1.0,22.33,0.98,1419.0
40.77,Female,62.9,1.64,165.89,131.21,68.04,1.93,2007.2,Cardio,27.388483814611497,2.71,3.99,3.0,23.39,-0.0,1638.0
53.93,Female,54.74,1.71,164.35,151.66,67.1,0.79,695.2,Cardio,22.480916903466287,2.8,1.97,1.0,18.72,0.99,1579.0
37.55,Female,76.33,1.58,199.34,130.31,53.11,0.75,909.98,HIIT,29.661526233670596,2.29,1.99,1.03,30.58,-0.02,2051.0
54.83,Male,129.64,1.73,187.37,154.92,60.09,0.69,454.99,Yoga,35.0,3.11,3.02,1.0,43.32,0.01,3388.0
49.72,Female,56.89,1.6,196.17,140.08,60.93,1.88,2191.14,Strength,25.725320946420194,2.7,5.01,2.95,22.22,0.0,1710.0
35.96,Male,56.25,1.95,183.09,127.53,64.02,1.1,1454.42,HIIT,13.915306172851068,3.41,3.99,2.02,14.79,-0.04,1652.0
41.79,Female,72.61,1.69,177.09,148.01,60.93,1.07,1152.71,Strength,28.899554925118135,2.31,2.99,1.97,25.42,0.01,2158.0
51.74,Male,78.41,1.59,166.04,163.3,59.25,1.39,999.97,Yoga,28.131442458208376,1.52,3.0,1.99,31.02,-0.01,2111.0
53.95,Male,69.81,1.52,180.51,139.41,65.11,0.76,668.8,Cardio,32.18648530232621,2.1,1.97,1.0,30.22,3.0,1753.0
23.87,Male,72.9,1.76,175.21,127.08,67.9,0.86,852.17,Strength,27.878612182527768,1.51,2.98,1.01,23.53,1.0,2102.0
18.07,Male,65.27,1.55,184.18,161.03,59.08,1.43,1882.88,HIIT,25.595301256210902,2.22,2.99,1.97,27.17,0.02,1809.0
25.35,Male,58.23,1.58,187.86,144.63,51.98,1.37,1805.39,HIIT,25.12940698057366,2.23,2.99,1.98,23.33,-0.01,1346.0
58.93,Male,85.29,1.67,190.24,144.53,71.0,1.99,1551.01,Yoga,30.573812168676216,3.48,5.0,2.99,30.58,0.03,2223.0
36.53,Female,89.71,1.65,169.39,158.14,71.12,1.38,1821.6,HIIT,34.16856269375333,3.4,4.01,2.0,32.95,0.01,2433.0
58.8,Female,60.25,1.76,194.11,120.14,52.88,1.72,1340.57,Yoga,19.240042345127893,2.72,5.01,2.99,19.45,-0.01,1604.0
24.97,Female,62.8,1.65,174.23,141.82,60.87,1.19,1179.17,Strength,27.57226659197984,2.19,3.02,1.01,23.07,-0.01,1787.0
20.79,Male,50.22,1.52,171.4,153.47,66.99,1.08,712.15,Yoga,20.126016869208968,2.59,3.0,1.0,21.74,-0.0,1422.0
31.2,Male,61.03,1.76,188.76,149.83,67.03,1.81,2590.29,HIIT,21.385400995499257,2.7,4.01,3.01,19.7,0.04,1726.0
30.91,Female,61.42,1.76,188.84,150.32,67.0,1.81,1882.4,Cardio,22.212161319610495,2.7,3.98,3.0,19.83,-0.02,1794.0
33.2,Female,78.44,1.71,187.16,136.13,57.96,1.08,714.1,Yoga,25.826932823990248,2.11,3.02,1.02,26.83,1.99,2038.0
39.51,Female,93.64,1.93,187.98,157.07,60.04,1.37,1356.3,Strength,24.801741448219122,2.0,2.97,1.0,25.14,1.01,2533.0
34.03,Female,64.46,1.62,173.71,144.67,62.14,1.77,2534.99,HIIT,24.236050544437077,2.7,5.0,3.02,24.56,0.0,1920.0
46.02,Male,57.8,1.53,195.82,140.06,62.17,1.83,1898.81,Cardio,24.42475624760522,2.69,3.96,2.97,24.69,-0.01,1733.0
35.86,Male,100.15,1.99,189.0,147.07,73.09,1.33,877.8,Yoga,28.717878444346574,2.5,2.99,1.0,25.29,0.02,2635.0
46.95,Male,50.0,1.69,178.2,147.11,64.03,1.48,1953.6,HIIT,18.411473271524628,1.69,2.96,2.0,17.51,-0.02,1400.0
32.87,Female,52.86,1.51,194.14,126.12,72.94,1.02,1231.96,HIIT,25.922476829647763,2.29,2.0,1.0,23.18,0.02,1472.0
48.29,Male,87.3,1.76,182.7,155.8,66.86,1.81,1882.4,Cardio,27.800742562386144,3.51,4.99,3.0,28.18,1.97,2549.0
47.03,Female,128.21,1.65,198.01,156.99,59.92,0.75,906.68,HIIT,35.0,3.5,1.95,1.0,47.09,0.02,3385.0
43.16,Male,61.03,1.58,164.98,148.9,49.93,1.88,2201.29,Strength,26.08730123260571,2.69,5.0,3.01,24.45,1.98,1982.0
28.57,Female,58.35,1.61,198.07,122.02,71.91,1.19,1143.35,Cardio,26.141439228103774,2.02,3.03,2.01,22.51,-0.0,1537.0
41.52,Male,94.63,2.0,179.09,135.9,68.62,1.18,1429.1,HIIT,23.52562458969446,3.68,3.01,1.01,23.66,3.0,2562.0
54.79,Male,118.77,1.72,162.95,167.68,67.17,0.77,508.2,Yoga,35.0,2.58,3.04,1.0,40.15,0.03,3131.0
32.77,Male,59.68,1.67,175.3,124.17,55.05,0.9,592.92,Yoga,24.07447509821347,1.91,2.97,1.0,21.4,-0.01,1448.0
18.97,Male,73.41,1.79,177.3,124.97,60.88,0.8,528.0,Yoga,25.782201241781294,1.6,3.01,1.0,22.91,0.02,1805.0
56.1,Male,90.45,1.6,162.86,167.95,51.01,1.37,1479.6,Strength,35.0,2.28,2.99,2.0,35.33,1.04,2527.0
40.98,Female,55.5,1.56,175.09,168.91,65.21,1.45,1392.0,Cardio,22.448873351548063,2.0,3.98,2.0,22.81,-0.03,1761.0
49.86,Female,96.9,1.72,188.05,124.88,61.95,1.45,1044.87,Yoga,35.0,2.68,2.97,2.01,32.75,-0.02,2412.0
29.1,Male,68.84,1.72,170.89,168.12,62.25,1.09,1177.2,Strength,24.41820783571581,1.69,4.0,2.0,23.27,-0.01,1953.0
21.9,Male,54.91,1.61,166.4,144.22,67.99,1.63,1904.17,Strength,20.221362468738192,2.69,4.01,2.98,21.18,0.0,1539.0
31.19,Male,70.47,1.97,199.09,128.64,60.98,0.71,624.8,Cardio,22.163982999612664,2.49,2.02,1.0,18.16,0.02,1914.0
44.15,Male,47.4,1.76,188.73,123.97,52.15,0.88,580.8,Yoga,17.257345483970635,2.6,2.02,1.0,15.3,1.01,1290.0
51.26,Male,54.81,1.53,166.8,135.2,68.83,1.11,1198.8,Strength,26.822794977922403,1.99,3.97,2.0,23.41,-0.02,1588.0
18.0,Male,67.59,1.8,174.1,152.87,50.25,1.11,1063.82,Cardio,26.607575977122995,3.29,3.98,1.98,20.86,-0.05,1693.0
35.9,Male,121.91,1.93,195.06,132.45,54.06,1.48,1598.4,Strength,32.87059966003086,3.39,2.99,2.0,32.73,0.02,3271.0
27.08,Male,76.89,1.7,195.72,149.89,56.09,0.96,1162.66,HIIT,28.5944807571492,2.1,3.01,1.01,26.61,4.05,2175.0
58.68,Male,65.87,1.52,160.74,162.06,61.09,1.39,1828.68,HIIT,30.079999134238406,2.09,3.0,1.96,28.51,0.01,1633.0
42.03,Female,97.82,1.91,192.59,135.65,73.3,1.02,981.65,Cardio,29.80676631737286,2.79,3.0,2.03,26.81,0.04,2644.0
18.74,Female,72.87,1.8,177.25,124.88,60.83,0.8,792.0,Strength,28.007464946243964,1.62,2.98,1.0,22.49,0.04,1658.0
37.94,Female,76.14,1.58,199.04,130.08,53.0,0.74,651.79,Cardio,28.898952199982944,2.28,2.0,1.01,30.5,0.04,2147.0
52.81,Female,60.9,1.63,169.7,123.79,74.12,0.54,534.11,Strength,25.357542212819222,3.42,3.01,1.0,22.92,0.02,1532.0
35.75,Male,48.29,1.67,193.98,143.85,55.92,1.24,817.66,Yoga,18.96560394091308,1.6,3.02,1.0,17.32,0.98,1413.0
51.83,Male,56.54,1.56,166.26,151.9,68.16,1.66,1725.07,Cardio,22.503148515186798,2.71,3.99,2.99,23.23,-0.01,1592.0
45.05,Female,88.71,1.81,178.15,153.14,69.7,1.69,2420.42,HIIT,30.40139382124863,3.5,5.01,3.02,27.08,-0.02,2467.0
42.3,Female,70.2,1.87,188.26,164.79,64.9,1.38,993.6,Yoga,21.71290199953875,3.38,3.0,2.0,20.07,0.01,1847.0
41.77,Female,98.88,1.91,193.05,136.44,73.02,1.01,724.78,Yoga,31.03638486445216,2.79,3.01,1.96,27.1,0.01,2799.0
22.95,Female,120.63,1.85,196.12,167.14,52.93,0.71,702.9,Strength,33.77185493130942,3.61,2.0,1.0,35.25,0.95,3217.0
56.37,Female,129.84,1.95,160.22,129.33,65.96,1.0,882.4,Cardio,35.0,3.51,1.97,1.03,34.15,-0.01,3248.0
44.9,Male,58.44,1.72,194.13,150.04,65.2,1.31,942.41,Yoga,22.28657288284286,3.1,3.99,1.99,19.75,-0.0,1674.0
18.95,Female,57.12,1.87,178.22,137.86,70.04,0.61,536.8,Cardio,19.552872224696912,3.71,3.0,1.0,16.33,1.04,1517.0
25.44,Female,81.25,1.61,170.25,158.91,62.85,1.93,2762.02,HIIT,33.66219227969785,3.5,4.01,3.01,31.35,0.02,2198.0
59.09,Female,60.75,1.76,193.74,119.89,53.16,1.72,2012.4,Strength,22.74979788093322,2.7,5.01,3.0,19.61,-0.02,1667.0
43.89,Male,64.9,1.8,191.78,139.07,67.92,0.73,724.01,Strength,25.08310583971892,2.7,1.99,1.02,20.03,0.0,1651.0
47.82,Male,94.41,1.7,188.9,139.89,64.12,1.01,1091.71,Strength,35.0,3.5,3.0,2.01,32.67,0.05,2228.0
56.08,Female,67.87,1.57,189.22,141.75,52.05,1.44,1740.82,HIIT,29.124278914621197,1.9,2.03,1.0,27.53,-0.01,1731.0
33.45,Female,87.99,1.64,197.11,147.17,70.18,1.91,2234.7,Strength,31.298961597031514,3.5,3.99,3.0,32.71,-0.01,2394.0
53.88,Male,78.01,1.9,174.02,145.66,72.22,0.82,814.75,Strength,25.630311004237424,3.7,1.98,1.04,21.61,3.99,2186.0
27.57,Male,79.31,1.59,181.15,129.53,54.09,1.5,1978.35,HIIT,31.23182904973301,1.51,2.99,1.99,31.37,0.03,2170.0
52.68,Female,64.3,1.55,193.91,139.01,62.0,1.78,2082.6,Strength,30.37407677866346,2.7,3.98,3.0,26.76,0.02,1720.0
40.13,Male,58.0,1.56,173.85,135.73,63.06,0.62,409.2,Yoga,26.81813061898424,2.19,2.0,1.0,23.83,-0.01,1633.0
25.96,Male,64.78,1.5,193.95,133.8,59.92,1.93,2256.36,Strength,30.726820475965187,2.7,5.04,2.99,28.79,-0.02,2063.0
54.13,Male,117.36,1.62,171.67,143.52,55.86,1.05,757.89,Yoga,35.0,2.29,3.99,2.03,44.72,-0.04,3272.0
22.17,Female,48.21,1.76,165.15,166.9,65.83,1.36,1472.47,Strength,20.050441854245296,2.19,3.97,2.03,15.56,0.03,1475.0
47.09,Female,88.2,1.6,186.02,125.84,59.76,1.86,2659.8,HIIT,35.0,3.5,4.98,3.0,34.45,1.01,2433.0
23.14,Male,82.55,1.8,184.99,162.16,56.32,0.7,847.0,HIIT,29.206782202172192,3.11,3.01,1.0,25.48,0.02,2201.0
30.93,Female,58.64,1.56,161.04,123.88,50.17,1.81,1883.85,Cardio,26.824100379936304,2.71,4.98,3.01,24.1,-0.02,1674.0
30.81,Female,77.5,1.71,190.06,137.65,51.95,1.25,1651.38,HIIT,26.286792344634684,1.8,3.99,2.01,26.5,0.99,2098.0
31.48,Male,88.15,1.69,184.77,129.57,65.11,1.72,2013.95,Strength,29.964796077649403,3.49,4.02,3.01,30.86,4.01,2658.0
46.62,Female,42.12,1.58,159.92,163.05,67.99,1.03,1111.47,Strength,22.089312030965484,2.1,4.02,1.99,16.87,0.99,1350.0
42.16,Female,73.56,1.63,188.31,135.71,68.2,0.53,349.48,Yoga,28.222300158954383,3.2,3.01,1.0,27.69,0.02,2038.0
54.57,Female,69.94,1.52,179.71,139.04,65.11,0.77,930.85,HIIT,31.188483058286852,2.09,1.99,1.0,30.27,3.01,1937.0
33.01,Male,58.22,1.53,180.19,126.5,50.15,1.84,1912.13,Cardio,26.072017917607358,2.73,4.99,2.99,24.87,-0.02,1717.0
48.66,Male,70.61,1.89,194.41,127.3,50.97,0.71,859.88,HIIT,17.851961774850324,2.61,3.01,1.01,19.77,0.02,1916.0
42.33,Male,57.2,1.53,191.66,148.56,73.79,1.07,1293.52,HIIT,25.681155674471682,1.86,3.01,1.0,24.44,-0.01,1631.0
35.69,Female,56.2,1.95,183.44,128.34,63.97,1.08,1036.8,Cardio,19.872444391898807,3.39,4.02,2.0,14.78,-0.02,1500.0
36.15,Male,109.68,1.62,193.41,141.28,67.92,0.84,555.41,Yoga,35.0,3.52,2.99,1.02,41.79,1.0,2840.0
18.03,Female,68.5,1.8,173.86,152.98,49.94,1.09,784.8,Yoga,20.115413535635433,3.3,3.99,2.0,21.14,0.0,1993.0
21.15,Female,54.52,1.78,172.92,137.51,70.87,0.55,483.56,Cardio,23.077364290001597,1.99,1.98,1.0,17.21,0.0,1444.0
24.81,Male,58.55,1.51,184.58,161.07,53.99,1.62,1261.66,Yoga,21.79798017173234,2.72,5.03,2.98,25.68,-0.01,1744.0
52.19,Male,48.71,1.54,198.59,145.58,63.0,1.34,964.8,Yoga,20.042154278159106,1.89,3.01,2.0,20.54,0.02,1351.0
19.83,Male,71.92,1.58,166.94,167.01,53.93,1.07,1411.22,HIIT,26.855282345460544,1.5,3.0,1.99,28.81,0.02,1899.0
44.73,Male,48.07,1.64,167.89,159.16,67.02,1.25,1350.0,Strength,23.036924179140364,2.47,4.01,2.0,17.87,-0.02,1449.0
47.29,Female,67.13,1.75,198.91,146.1,55.86,1.13,814.28,Yoga,24.406696795298853,2.51,2.98,2.01,21.92,-0.01,1755.0
28.71,Female,56.48,1.77,190.98,123.39,61.06,0.68,822.8,HIIT,20.389165601091452,2.59,3.0,1.0,18.03,-0.03,1595.0
42.55,Male,81.18,1.78,187.71,152.36,65.14,1.58,1233.35,Yoga,24.537551018281434,3.5,5.01,3.01,25.62,0.97,2215.0
19.24,Female,72.1,1.94,198.82,148.04,61.79,1.17,842.4,Yoga,22.058122891472497,3.21,2.96,2.0,19.16,-0.0,1965.0
29.14,Male,55.05,1.52,171.76,122.72,72.17,1.48,975.02,Yoga,24.782012893263147,1.99,3.01,1.0,23.83,1.01,1488.0
20.82,Male,111.34,1.69,192.84,132.83,58.95,1.06,699.6,Yoga,35.0,2.71,3.01,1.0,38.98,-0.01,2874.0
38.28,Female,46.32,1.79,187.98,157.48,67.84,0.65,429.78,Yoga,24.818268748685625,2.79,3.0,1.02,14.46,2.0,1500.0
48.87,Female,83.12,1.96,182.73,158.4,72.95,1.92,1996.8,Cardio,22.460559063526112,3.48,5.01,3.0,21.64,0.01,2280.0
43.04,Female,42.71,1.66,173.0,134.08,53.2,0.73,884.1,HIIT,21.409951788718143,1.89,2.0,1.01,15.5,0.01,1138.0
37.07,Male,74.8,1.82,188.95,127.13,59.79,1.24,1340.32,Strength,24.029914488405737,3.2,3.99,2.01,22.58,-0.02,1894.0
23.37,Female,60.94,1.62,192.95,168.0,69.18,1.59,1238.29,Yoga,24.273469439690295,2.68,4.99,2.98,23.22,-0.0,1741.0
36.43,Female,99.64,1.99,188.87,146.71,72.9,1.34,884.4,Yoga,28.203096146160142,2.49,2.99,1.0,25.16,0.01,2597.0
31.23,Male,62.92,1.8,166.02,156.97,66.24,0.59,714.55,HIIT,22.29347524638516,2.59,1.99,1.01,19.42,0.01,1809.0
42.17,Male,63.28,1.98,172.73,125.75,61.16,1.42,1020.7,Yoga,19.93056609278891,3.41,4.01,1.98,16.14,0.0,1595.0
35.5,Female,50.15,1.61,195.16,155.79,59.02,1.02,735.01,Yoga,22.434544223555672,1.9,4.01,2.01,19.35,0.01,1541.0
50.93,Female,57.04,1.77,176.7,122.47,72.04,1.07,1158.49,Strength,30.161139155785868,2.12,4.01,2.03,18.21,1.03,1583.0
30.4,Male,66.39,1.67,184.01,137.09,70.88,1.02,1346.4,HIIT,27.237415722466114,1.51,3.99,2.0,23.81,-0.02,1702.0
56.14,Female,67.59,1.58,189.0,141.76,52.17,1.44,950.4,Yoga,31.76442667869612,1.89,2.0,1.0,27.07,0.01,2052.0
57.69,Male,58.07,1.66,172.1,160.48,60.09,1.2,792.72,Yoga,24.933978484676018,2.9,2.01,1.01,21.07,0.0,1602.0
38.8,Female,71.7,1.88,197.81,146.75,51.02,0.55,544.0,Strength,22.760847876615617,2.2,2.01,1.0,20.29,-0.0,1666.0
18.37,Female,65.05,1.54,184.17,161.13,59.02,1.43,1372.8,Cardio,28.634993828482212,2.19,3.01,2.0,27.43,0.03,1673.0
51.37,Female,67.54,1.6,184.95,120.15,69.97,1.35,969.57,Yoga,29.91203852476707,2.11,3.99,1.97,26.38,0.01,1902.0
48.02,Male,80.86,1.77,197.63,166.93,66.01,1.5,1755.0,Strength,24.617649838884223,3.51,4.02,3.0,25.81,0.02,2116.0
42.68,Male,109.98,1.76,160.18,122.28,50.22,1.09,718.09,Yoga,35.0,3.4,3.02,1.0,35.5,3.98,2916.0
54.12,Male,78.84,1.9,173.83,145.94,72.13,0.8,527.52,Yoga,25.331094990369404,3.7,1.99,1.0,21.84,3.98,2170.0
44.9,Male,118.24,1.95,178.11,167.61,59.11,1.06,1399.2,HIIT,32.37620917219438,2.41,3.03,2.0,31.1,0.01,2942.0
36.0,Male,112.26,1.63,164.1,135.35,57.94,1.02,1346.4,HIIT,35.0,3.42,4.03,2.0,42.25,-0.03,3117.0
43.72,Female,62.09,1.55,195.92,128.51,66.21,1.41,1012.66,Yoga,25.24119202089073,2.59,4.03,1.97,25.84,-0.04,1773.0
34.02,Male,64.65,1.62,174.31,145.25,62.14,1.77,1845.05,Cardio,22.428173921563733,2.71,5.01,3.03,24.63,-0.01,1797.0
28.94,Male,55.75,1.77,190.83,123.73,60.98,0.69,681.86,Strength,20.34786008025541,2.6,3.01,1.0,17.8,0.02,1391.0
33.73,Male,66.38,1.69,191.42,157.01,51.81,0.81,714.74,Cardio,28.560363974654425,2.31,3.0,1.03,23.24,0.02,1895.0
44.72,Male,65.48,1.57,191.92,132.89,59.04,0.65,570.96,Cardio,26.930430521741638,2.3,2.0,1.0,26.56,0.0,1869.0
55.9,Male,84.62,1.63,184.14,140.86,52.13,1.01,727.2,Yoga,32.221875063334124,2.9,3.99,2.0,31.85,-0.01,2184.0
51.75,Male,79.46,1.59,165.62,163.1,58.69,1.4,1512.0,Strength,32.60477801772782,1.5,3.01,2.0,31.43,0.01,2111.0
32.87,Male,113.75,1.99,169.17,124.91,58.07,1.39,1224.31,Cardio,32.428511861450275,3.38,2.01,1.01,28.72,-0.01,2979.0
20.0,Female,83.06,1.8,166.6,160.13,72.85,0.79,956.77,HIIT,27.06264587763853,2.9,2.04,1.01,25.64,-0.01,2148.0
37.78,Male,72.49,1.77,197.24,142.39,72.28,1.12,1357.66,HIIT,28.90608320588719,3.1,1.99,1.02,23.14,-0.0,1893.0
53.69,Male,48.41,1.6,171.63,155.44,54.96,1.18,1132.8,Cardio,22.122030465323075,2.3,4.0,2.0,18.91,0.02,1442.0
56.74,Female,51.4,1.63,183.03,133.69,72.91,1.21,870.47,Yoga,24.570625152526784,2.01,4.02,1.99,19.35,-0.01,1504.0
31.95,Male,58.66,1.66,184.3,159.46,63.84,0.52,457.6,Cardio,19.72251513266787,1.78,2.01,1.0,21.29,0.04,1496.0
19.93,Male,110.51,1.94,169.78,155.58,49.8,1.01,1335.42,HIIT,29.586926637191915,3.3,3.99,2.02,29.36,0.01,2940.0
59.41,Male,77.69,1.92,180.22,126.82,53.01,0.73,883.3,HIIT,26.02604575125234,2.7,3.01,1.0,21.07,-0.0,1970.0
