Gender,Age,Daily meals frequency,Physical exercise,Height,Weight,BMR,Carbs,Proteins,Fats,Calories
1,49,4,0,157,83,1405.25,210.788,84.315,56.21,1686.302
1,56,2,0,155,62,1147.75,172.162,68.865,45.91,1377.298
1,23,3,0,155,98,1672.75,250.912,100.365,66.91,2007.298
1,32,4,2,140,56,1114,215.838,86.335,57.557,1726.705
0,25,3,0,173,51,1471.25,220.688,88.275,58.85,1765.502
1,22,3,0,145,66,1295.25,194.288,77.715,51.81,1554.302
1,30,3,0,163,45,1157.75,173.662,69.465,46.31,1389.298
0,20,3,0,157,88,1766.25,264.938,105.975,70.65,2119.502
0,27,3,0,173,94,1891.25,283.688,113.475,75.65,2269.502
1,28,4,0,142,79,1376.5,206.475,82.59,55.06,1651.8
1,21,3,0,157,56,1275.25,191.288,76.515,51.01,1530.302
1,22,2,1,157,50,1210.25,208.012,83.205,55.47,1664.098
1,18,4,0,160,78,1529,229.35,91.74,61.16,1834.8
0,23,2,4,175,78,1763.75,418.891,167.556,111.704,3351.124
0,21,2,0,160,42,1320,198,79.2,52.8,1584
1,21,2,0,152,64,1324,198.6,79.44,52.96,1588.8
1,23,2,0,155,79,1482.75,222.412,88.965,59.31,1779.298
0,28,4,0,157,87,1716.25,257.438,102.975,68.65,2059.502
0,25,3,0,160,105,1930,289.5,115.8,77.2,2316
1,28,3,0,142,88,1466.5,219.975,87.99,58.66,1759.8
0,26,4,2,142,65,1412.5,273.672,109.469,72.979,2189.375
0,23,3,0,173,101,1981.25,297.188,118.875,79.25,2377.502
0,22,3,0,165,55,1476.25,221.438,88.575,59.05,1771.502
0,22,2,1,170,56,1517.5,260.82,104.328,69.552,2086.56
1,23,3,0,155,89,1582.75,237.412,94.965,63.31,1899.298
1,23,2,0,155,40,1092.75,163.912,65.565,43.71,1311.298
0,23,3,0,165,115,2071.25,310.688,124.275,82.85,2485.502
1,31,2,0,152,73,1364,204.6,81.84,54.56,1636.8
0,23,3,3,180,93,1945,419.391,167.756,111.837,3355.121
0,59,2,4,168,80,1560,370.5,148.2,98.8,2964
0,70,2,0,168,77,1475,221.25,88.5,59,1770
0,22,2,0,185,87,1921.25,288.188,115.275,76.85,2305.502
0,17,3,0,170,68,1662.5,249.375,99.75,66.5,1995
0,21,3,0,175,70,1693.75,254.062,101.625,67.75,2032.498
0,26,4,0,163,103,1923.75,288.562,115.425,76.95,2308.498
0,34,3,0,152,83,1615,242.25,96.9,64.6,1938
1,20,4,0,152,48,1169,175.35,70.14,46.76,1402.8
0,24,3,0,163,42,1323.75,198.562,79.425,52.95,1588.498
1,27,3,0,165,87,1605.25,240.788,96.315,64.21,1926.302
0,22,4,0,165,50,1426.25,213.938,85.575,57.05,1711.502
1,49,3,0,145,100,1500.25,225.038,90.015,60.01,1800.302
0,21,2,0,163,55,1468.75,220.312,88.125,58.75,1762.498
0,26,3,1,170,69,1627.5,279.727,111.891,74.594,2237.818
0,26,2,1,168,92,1845,317.109,126.844,84.562,2536.87
0,25,3,0,155,114,1988.75,298.312,119.325,79.55,2386.498
0,28,3,0,160,50,1365,204.75,81.9,54.6,1638
0,29,3,0,173,52,1461.25,219.188,87.675,58.45,1753.502
0,20,3,0,165,41,1346.25,201.938,80.775,53.85,1615.502
0,21,3,0,180,83,1855,278.25,111.3,74.2,2226
1,24,3,0,160,47,1189,178.35,71.34,47.56,1426.8
0,25,4,0,168,102,1950,292.5,117,78,2340
0,22,3,0,168,70,1645,246.75,98.7,65.8,1974
0,20,3,0,168,45,1405,210.75,84.3,56.2,1686
0,20,3,0,170,52,1487.5,223.125,89.25,59.5,1785
1,22,3,0,165,52,1280.25,192.038,76.815,51.21,1536.302
1,27,3,0,157,77,1455.25,218.288,87.315,58.21,1746.302
0,36,4,0,157,89,1696.25,254.438,101.775,67.85,2035.502
1,25,3,0,163,42,1152.75,172.912,69.165,46.11,1383.298
1,22,2,0,155,64,1337.75,200.662,80.265,53.51,1605.298
0,16,3,1,173,85,1856.25,319.043,127.617,85.078,2552.342
0,24,3,0,168,59,1525,228.75,91.5,61,1830
1,36,3,0,152,82,1429,214.35,85.74,57.16,1714.8
1,34,4,0,155,46,1097.75,164.662,65.865,43.91,1317.298
1,22,3,0,160,80,1529,229.35,91.74,61.16,1834.8
1,20,3,1,168,85,1639,281.703,112.681,75.121,2253.625
1,30,3,0,145,74,1335.25,200.288,80.115,53.41,1602.302
1,22,2,0,160,51,1239,185.85,74.34,49.56,1486.8
0,38,3,0,160,91,1725,258.75,103.5,69,2070
0,28,3,0,157,90,1746.25,261.938,104.775,69.85,2095.502
0,23,2,1,168,88,1820,312.812,125.125,83.417,2502.501
1,22,2,0,163,56,1307.75,196.162,78.465,52.31,1569.298
1,26,2,0,142,60,1196.5,179.475,71.79,47.86,1435.8
0,29,3,0,152,79,1600,240,96,64,1920
0,33,3,0,168,49,1380,207,82.8,55.2,1656
0,25,3,0,168,126,2190,328.5,131.4,87.6,2628
1,21,3,0,163,40,1152.75,172.912,69.165,46.11,1383.298
0,23,3,0,160,81,1700,255,102,68,2040
1,27,3,0,168,56,1314,197.1,78.84,52.56,1576.8
0,28,3,0,183,140,2408.75,361.312,144.525,96.35,2890.498
1,21,3,0,160,56,1294,194.1,77.64,51.76,1552.8
1,24,3,4,160,63,1349,320.388,128.155,85.437,2563.105
1,25,3,2,165,70,1445.25,280.017,112.007,74.671,2240.135
0,43,2,0,160,68,1470,220.5,88.2,58.8,1764
0,35,2,0,165,49,1351.25,202.688,81.075,54.05,1621.502
0,30,3,0,170,94,1857.5,278.625,111.45,74.3,2229
0,22,3,0,168,65,1595,239.25,95.7,63.8,1914
1,41,3,0,140,70,1209,181.35,72.54,48.36,1450.8
1,20,3,2,165,65,1420.25,275.173,110.069,73.38,2201.388
1,22,3,0,145,88,1515.25,227.288,90.915,60.61,1818.302
1,21,3,2,157,52,1235.25,239.33,95.732,63.821,1914.637
0,24,2,1,173,95,1916.25,329.355,131.742,87.828,2634.84
0,26,2,0,170,91,1847.5,277.125,110.85,73.9,2217
1,25,2,0,165,58,1325.25,198.788,79.515,53.01,1590.302
0,23,2,4,180,65,1665,395.438,158.175,105.45,3163.502
1,27,3,0,160,94,1644,246.6,98.64,65.76,1972.8
1,24,3,0,152,98,1649,247.35,98.94,65.96,1978.8
1,27,2,0,157,74,1425.25,213.788,85.515,57.01,1710.302
0,38,3,0,173,108,1976.25,296.438,118.575,79.05,2371.502
0,31,3,0,165,47,1351.25,202.688,81.075,54.05,1621.502
0,21,3,0,170,111,2072.5,310.875,124.35,82.9,2487
0,23,3,1,183,86,1893.75,325.488,130.195,86.797,2603.905
0,23,3,1,175,66,1643.75,282.52,113.008,75.339,2260.163
0,23,3,0,163,45,1358.75,203.812,81.525,54.35,1630.498
0,22,3,0,185,84,1891.25,283.688,113.475,75.65,2269.502
0,22,2,0,168,50,1445,216.75,86.7,57.8,1734
0,23,2,0,180,79,1805,270.75,108.3,72.2,2166
0,29,2,1,168,64,1550,266.406,106.562,71.042,2131.25
0,21,2,4,165,73,1661.25,394.547,157.819,105.212,3156.372
0,24,3,0,157,114,2006.25,300.938,120.375,80.25,2407.502
1,39,3,0,163,47,1132.75,169.912,67.965,45.31,1359.298
1,25,4,0,168,64,1404,210.6,84.24,56.16,1684.8
1,18,3,1,165,47,1250.25,214.887,85.955,57.303,1719.095
0,22,3,0,178,92,1927.5,289.125,115.65,77.1,2313
0,16,3,4,173,81,1816.25,431.359,172.544,115.029,3450.873
1,27,2,0,152,63,1284,192.6,77.04,51.36,1540.8
1,53,3,0,152,76,1284,192.6,77.04,51.36,1540.8
0,23,3,0,170,63,1582.5,237.375,94.95,63.3,1899
1,38,3,0,152,96,1559,233.85,93.54,62.36,1870.8
0,23,3,0,165,87,1791.25,268.688,107.475,71.65,2149.502
1,51,2,0,157,78,1345.25,201.788,80.715,53.81,1614.302
0,30,2,1,173,99,1926.25,331.074,132.43,88.286,2648.59
1,21,3,0,160,58,1314,197.1,78.84,52.56,1576.8
1,26,2,3,157,59,1280.25,276.054,110.422,73.614,2208.43
1,45,3,0,142,110,1601.5,240.225,96.09,64.06,1921.8
1,27,2,0,157,75,1435.25,215.288,86.115,57.41,1722.302
1,28,2,0,163,55,1267.75,190.162,76.065,50.71,1521.298
0,21,3,0,168,45,1400,210,84,56,1680
0,23,4,0,168,84,1780,267,106.8,71.2,2136
0,22,4,0,157,88,1756.25,263.438,105.375,70.25,2107.502
0,26,3,2,178,76,1747.5,338.578,135.431,90.288,2708.628
0,24,2,0,180,80,1810,271.5,108.6,72.4,2172
1,23,2,0,152,65,1324,198.6,79.44,52.96,1588.8
0,20,2,0,180,76,1790,268.5,107.4,71.6,2148
0,22,3,0,168,52,1465,219.75,87.9,58.6,1758
0,22,3,1,178,73,1737.5,298.633,119.453,79.635,2389.059
1,24,3,0,163,54,1277.75,191.662,76.665,51.11,1533.298
0,50,3,0,173,110,1936.25,290.438,116.175,77.45,2323.502
0,19,4,3,173,73,1721.25,371.145,148.458,98.972,2969.16
0,37,3,0,155,88,1668.75,250.312,100.125,66.75,2002.498
1,25,3,0,145,93,1550.25,232.538,93.015,62.01,1860.302
0,23,3,0,168,47,1410,211.5,84.6,56.4,1692
1,27,3,0,152,71,1364,204.6,81.84,54.56,1636.8
0,22,4,0,160,98,1875,281.25,112.5,75,2250
1,40,4,0,145,75,1295.25,194.288,77.715,51.81,1554.302
0,23,3,0,173,75,1721.25,258.188,103.275,68.85,2065.502
0,21,3,0,180,69,1715,257.25,102.9,68.6,2058
1,33,3,0,152,99,1614,242.1,96.84,64.56,1936.8
0,28,2,0,165,50,1396.25,209.438,83.775,55.85,1675.502
1,29,3,3,157,68,1355.25,292.226,116.89,77.927,2337.807
0,25,3,4,165,80,1711.25,406.422,162.569,108.379,3251.375
1,22,3,0,145,65,1285.25,192.788,77.115,51.41,1542.302
0,25,3,0,160,41,1290,193.5,77.4,51.6,1548
1,49,3,1,165,47,1095.25,188.246,75.298,50.199,1505.967
1,31,2,0,155,77,1422.75,213.412,85.365,56.91,1707.298
0,25,2,2,163,75,1648.75,319.445,127.778,85.185,2555.557
0,27,4,4,170,48,1412.5,335.469,134.188,89.458,2683.75
0,22,2,1,175,120,2188.75,376.191,150.477,100.318,3009.534
1,22,3,1,163,56,1307.75,224.77,89.908,59.939,1798.163
0,30,3,0,175,128,2228.75,334.312,133.725,89.15,2674.498
1,25,4,0,152,93,1594,239.1,95.64,63.76,1912.8
1,22,3,1,163,85,1597.75,274.613,109.845,73.23,2196.902
1,26,2,3,165,70,1440.25,310.554,124.222,82.814,2484.43
0,23,3,0,165,85,1771.25,265.688,106.275,70.85,2125.502
0,23,3,1,175,78,1763.75,303.145,121.258,80.839,2425.163
1,15,3,2,163,52,1302.75,252.408,100.963,67.309,2019.265
1,43,2,1,135,77,1237.75,212.738,85.095,56.73,1701.902
1,35,4,2,165,70,1395.25,270.33,108.132,72.088,2162.64
0,25,3,0,163,110,1998.75,299.812,119.925,79.95,2398.498
1,21,2,0,165,69,1455.25,218.288,87.315,58.21,1746.302
0,25,3,0,157,102,1881.25,282.188,112.875,75.25,2257.502
1,21,3,0,155,80,1502.75,225.412,90.165,60.11,1803.298
0,25,4,3,165,65,1561.25,336.645,134.658,89.772,2693.16
0,25,3,0,165,117,2081.25,312.188,124.875,83.25,2497.502
0,30,4,0,157,89,1726.25,258.938,103.575,69.05,2071.502
0,28,4,0,157,94,1786.25,267.938,107.175,71.45,2143.502
0,24,3,0,155,112,1973.75,296.062,118.425,78.95,2368.498
1,26,3,2,168,65,1409,272.994,109.198,72.798,2183.95
0,24,2,0,165,91,1826.25,273.938,109.575,73.05,2191.502
0,33,3,0,165,50,1371.25,205.688,82.275,54.85,1645.502
0,20,2,0,155,43,1303.75,195.562,78.225,52.15,1564.498
1,26,3,0,142,95,1546.5,231.975,92.79,61.86,1855.8
1,21,3,2,152,43,1114,215.838,86.335,57.557,1726.705
1,20,2,1,147,36,1017.75,174.926,69.97,46.647,1399.407
0,24,3,0,165,119,2106.25,315.938,126.375,84.25,2527.502
1,32,3,0,163,46,1157.75,173.662,69.465,46.31,1389.298
0,65,3,4,165,67,1381.25,328.047,131.219,87.479,2624.375
0,24,3,0,165,47,1386.25,207.938,83.175,55.45,1663.502
0,53,3,0,160,85,1590,238.5,95.4,63.6,1908
0,23,4,2,178,90,1902.5,368.609,147.444,98.296,2948.876
1,22,4,0,155,85,1547.75,232.162,92.865,61.91,1857.298
1,32,2,0,145,63,1215.25,182.288,72.915,48.61,1458.302
1,38,3,0,155,75,1367.75,205.162,82.065,54.71,1641.298
0,25,3,0,165,112,2031.25,304.688,121.875,81.25,2437.502
1,20,3,0,145,71,1355.25,203.288,81.315,54.21,1626.302
0,27,3,2,168,63,1550,300.312,120.125,80.083,2402.495
1,23,3,0,168,46,1234,185.1,74.04,49.36,1480.8
0,24,2,0,163,45,1353.75,203.062,81.225,54.15,1624.498
0,25,3,2,170,80,1742.5,337.609,135.044,90.029,2700.873
0,22,3,1,180,80,1820,312.812,125.125,83.417,2502.501
0,24,3,0,178,92,1917.5,287.625,115.05,76.7,2301
1,24,3,2,160,60,1319,255.556,102.223,68.148,2044.448
0,22,3,0,173,51,1486.25,222.938,89.175,59.45,1783.502
1,21,3,3,155,57,1272.75,274.437,109.775,73.183,2195.495
1,40,3,1,173,67,1390.25,238.949,95.58,63.72,1911.596
0,22,2,0,163,82,1733.75,260.062,104.025,69.35,2080.498
0,22,3,0,157,114,2016.25,302.438,120.975,80.65,2419.502
0,22,3,0,175,78,1768.75,265.312,106.125,70.75,2122.498
0,50,3,0,163,60,1373.75,206.062,82.425,54.95,1648.498
1,21,3,0,163,45,1202.75,180.412,72.165,48.11,1443.298
1,22,3,0,168,49,1269,190.35,76.14,50.76,1522.8
1,21,2,0,163,65,1402.75,210.412,84.165,56.11,1683.298
1,26,3,1,160,46,1169,200.922,80.369,53.579,1607.375
1,25,3,0,145,90,1520.25,228.038,91.215,60.81,1824.302
0,25,3,0,168,40,1330,199.5,79.8,53.2,1596
0,28,3,1,178,126,2237.5,384.57,153.828,102.552,3076.56
0,30,2,0,168,47,1375,206.25,82.5,55,1650
0,24,3,0,165,98,1896.25,284.438,113.775,75.85,2275.502
0,23,3,0,165,45,1371.25,205.688,82.275,54.85,1645.502
0,24,3,0,157,100,1866.25,279.938,111.975,74.65,2239.502
0,22,3,0,173,86,1836.25,275.438,110.175,73.45,2203.502
0,46,3,0,170,53,1367.5,205.125,82.05,54.7,1641
0,25,3,0,157,103,1891.25,283.688,113.475,75.65,2269.502
1,32,3,0,152,40,1029,154.35,61.74,41.16,1234.8
0,23,2,0,165,65,1571.25,235.688,94.275,62.85,1885.502
1,37,3,0,157,79,1425.25,213.788,85.515,57.01,1710.302
0,25,3,0,173,63,1591.25,238.688,95.475,63.65,1909.502
0,27,3,0,170,98,1912.5,286.875,114.75,76.5,2295
1,22,3,0,157,48,1190.25,178.538,71.415,47.61,1428.302
0,22,2,1,145,69,1491.25,256.309,102.523,68.349,2050.469
1,22,3,0,168,73,1509,226.35,90.54,60.36,1810.8
0,23,3,1,160,85,1740,299.062,119.625,79.75,2392.498
1,29,3,0,152,77,1414,212.1,84.84,56.56,1696.8
0,28,2,0,165,50,1396.25,209.438,83.775,55.85,1675.502
0,23,3,0,178,87,1872.5,280.875,112.35,74.9,2247
0,23,4,4,180,89,1905,452.438,180.975,120.65,3619.502
0,21,2,0,168,55,1500,225,90,60,1800
0,22,2,0,170,99,1947.5,292.125,116.85,77.9,2337
0,24,3,0,170,99,1937.5,290.625,116.25,77.5,2325
0,23,2,0,165,50,1421.25,213.188,85.275,56.85,1705.502
1,38,3,0,137,91,1415.25,212.288,84.915,56.61,1698.302
0,22,3,0,168,45,1395,209.25,83.7,55.8,1674
0,22,3,0,173,70,1676.25,251.438,100.575,67.05,2011.502
1,22,3,4,152,47,1149,272.888,109.155,72.77,2183.102
0,28,3,0,168,72,1635,245.25,98.1,65.4,1962
0,20,4,0,178,84,1857.5,278.625,111.45,74.3,2229
0,30,3,1,168,85,1755,301.641,120.656,80.438,2413.13
1,27,3,0,163,70,1422.75,213.412,85.365,56.91,1707.298
0,29,2,0,163,45,1328.75,199.312,79.725,53.15,1594.498
0,24,2,0,165,75,1666.25,249.938,99.975,66.65,1999.502
0,24,3,0,163,43,1333.75,200.062,80.025,53.35,1600.498
1,27,3,0,145,95,1560.25,234.038,93.615,62.41,1872.302
0,23,3,0,173,62,1591.25,238.688,95.475,63.65,1909.502
0,23,2,0,160,76,1650,247.5,99,66,1980
0,25,4,0,163,97,1868.75,280.312,112.125,74.75,2242.498
0,29,2,0,168,91,1820,273,109.2,72.8,2184
1,23,2,0,155,42,1112.75,166.912,66.765,44.51,1335.298
0,27,3,0,170,78,1712.5,256.875,102.75,68.5,2055
0,23,2,1,163,79,1698.75,291.973,116.789,77.859,2335.779
1,33,2,0,155,69,1332.75,199.912,79.965,53.31,1599.298
0,22,2,0,180,65,1670,250.5,100.2,66.8,2004
0,43,3,4,175,90,1783.75,423.641,169.456,112.971,3389.127
1,22,3,0,170,73,1521.5,228.225,91.29,60.86,1825.8
0,23,3,1,173,55,1521.25,261.465,104.586,69.724,2091.72
1,45,2,0,155,65,1232.75,184.912,73.965,49.31,1479.298
0,24,3,0,163,45,1353.75,203.062,81.225,54.15,1624.498
0,24,3,0,163,109,1993.75,299.062,119.625,79.75,2392.498
1,20,3,1,157,52,1240.25,213.168,85.267,56.845,1705.345
0,21,3,0,175,71,1703.75,255.562,102.225,68.15,2044.498
0,22,4,0,175,115,2138.75,320.812,128.325,85.55,2566.498
1,35,3,0,130,68,1156.5,173.475,69.39,46.26,1387.8
1,25,3,0,152,93,1594,239.1,95.64,63.76,1912.8
0,24,3,0,163,115,2053.75,308.062,123.225,82.15,2464.498
0,19,3,0,152,94,1800,270,108,72,2160
0,22,2,0,168,70,1645,246.75,98.7,65.8,1974
0,23,3,0,160,40,1290,193.5,77.4,51.6,1548
0,23,3,0,168,119,2130,319.5,127.8,85.2,2556
0,25,2,1,165,90,1811.25,311.309,124.523,83.016,2490.472
1,22,3,0,142,83,1446.5,216.975,86.79,57.86,1735.8
1,28,3,0,145,95,1555.25,233.288,93.315,62.21,1866.302
1,34,3,3,163,68,1367.75,294.921,117.968,78.646,2359.37
1,36,3,0,142,96,1506.5,225.975,90.39,60.26,1807.8
1,21,3,4,155,48,1182.75,280.903,112.361,74.907,2247.219
1,22,2,3,165,65,1410.25,304.085,121.634,81.089,2432.677
1,20,2,0,165,70,1470.25,220.538,88.215,58.81,1764.302
0,17,4,4,170,56,1542.5,366.344,146.538,97.692,2930.756
1,42,2,0,155,64,1237.75,185.662,74.265,49.51,1485.298
0,20,4,1,178,67,1687.5,290.039,116.016,77.344,2320.316
0,23,3,1,170,92,1872.5,321.836,128.734,85.823,2574.687
0,23,2,4,178,72,1722.5,409.094,163.638,109.092,3272.756
0,28,3,2,173,75,1696.25,328.648,131.459,87.64,2629.188
1,21,3,1,157,57,1285.25,220.902,88.361,58.907,1767.215
0,20,4,0,178,85,1867.5,280.125,112.05,74.7,2241
0,32,3,0,160,118,2025,303.75,121.5,81,2430
0,25,3,0,163,102,1918.75,287.812,115.125,76.75,2302.498
1,43,2,0,165,87,1525.25,228.788,91.515,61.01,1830.302
0,24,3,2,175,85,1828.75,354.32,141.728,94.485,2834.557
0,20,3,0,168,51,1465,219.75,87.9,58.6,1758
1,18,3,0,165,85,1630.25,244.538,97.815,65.21,1956.302
0,23,2,0,183,99,2023.75,303.562,121.425,80.95,2428.498
0,23,3,2,178,63,1632.5,316.297,126.519,84.346,2530.378
0,37,3,0,157,102,1821.25,273.188,109.275,72.85,2185.502
0,20,3,0,170,45,1417.5,212.625,85.05,56.7,1701
0,23,2,3,170,68,1632.5,352.008,140.803,93.869,2816.065
1,22,2,0,152,58,1259,188.85,75.54,50.36,1510.8
1,29,4,0,142,80,1381.5,207.225,82.89,55.26,1657.8
1,22,3,0,157,45,1160.25,174.038,69.615,46.41,1392.302
1,20,2,0,157,55,1270.25,190.538,76.215,50.81,1524.302
0,25,2,1,165,90,1811.25,311.309,124.523,83.016,2490.472
0,19,2,1,160,69,1600,275,110,73.333,2199.997
1,22,2,0,152,58,1259,188.85,75.54,50.36,1510.8
1,24,4,0,157,90,1600.25,240.038,96.015,64.01,1920.302
1,25,4,0,168,64,1404,210.6,84.24,56.16,1684.8
0,24,3,0,180,94,1950,292.5,117,78,2340
0,58,4,0,155,88,1563.75,234.562,93.825,62.55,1876.498
0,23,3,0,173,93,1901.25,285.188,114.075,76.05,2281.502
0,21,3,0,168,45,1400,210,84,56,1680
0,24,3,0,165,45,1366.25,204.938,81.975,54.65,1639.502
0,20,3,0,173,98,1966.25,294.938,117.975,78.65,2359.502
0,22,2,2,173,80,1776.25,344.148,137.659,91.773,2753.185
0,22,2,4,180,86,1880,446.5,178.6,119.067,3572.003
0,25,3,0,168,49,1420,213,85.2,56.8,1704
0,20,2,1,165,80,1736.25,298.418,119.367,79.578,2387.342
0,23,3,0,175,126,2243.75,336.562,134.625,89.75,2692.498
0,18,3,0,155,99,1873.75,281.062,112.425,74.95,2248.498
1,15,4,0,155,56,1292.75,193.912,77.565,51.71,1551.298
0,20,4,0,160,97,1875,281.25,112.5,75,2250
0,25,3,1,175,70,1673.75,287.676,115.07,76.714,2301.41
0,23,3,0,168,50,1440,216,86.4,57.6,1728
0,25,3,0,170,103,1972.5,295.875,118.35,78.9,2367
0,23,3,0,163,112,2028.75,304.312,121.725,81.15,2434.498
0,30,3,1,175,96,1908.75,328.066,131.227,87.484,2624.528
0,33,3,1,178,95,1902.5,326.992,130.797,87.198,2615.938
1,47,2,0,140,54,1019,152.85,61.14,40.76,1222.8
0,30,3,0,173,50,1436.25,215.438,86.175,57.45,1723.502
0,30,3,0,175,115,2098.75,314.812,125.925,83.95,2518.498
0,28,3,0,170,50,1427.5,214.125,85.65,57.1,1713
1,22,3,0,157,40,1110.25,166.538,66.615,44.41,1332.302
1,24,3,0,163,42,1157.75,173.662,69.465,46.31,1389.298
1,24,2,0,155,60,1287.75,193.162,77.265,51.51,1545.298
1,29,3,0,157,99,1665.25,249.788,99.915,66.61,1998.302
0,22,4,4,183,69,1728.75,410.578,164.231,109.488,3284.628
1,19,3,0,168,45,1244,186.6,74.64,49.76,1492.8
0,23,2,4,168,66,1600,380,152,101.333,3039.997
0,21,2,3,183,69,1733.75,373.84,149.536,99.691,2990.723
0,23,3,1,165,86,1781.25,306.152,122.461,81.641,2449.221
0,44,2,2,180,86,1770,342.938,137.175,91.45,2743.502
0,27,2,0,157,67,1521.25,228.188,91.275,60.85,1825.502
1,34,3,0,160,45,1119,167.85,67.14,44.76,1342.8
0,23,2,0,175,73,1713.75,257.062,102.825,68.55,2056.498
1,60,3,0,157,79,1310.25,196.538,78.615,52.41,1572.302
1,25,3,4,160,67,1384,328.7,131.48,87.653,2629.597
0,22,3,1,188,78,1850,317.969,127.188,84.792,2543.756
1,21,3,2,155,57,1272.75,246.595,98.638,65.759,1972.763
0,45,3,1,170,68,1522.5,261.68,104.672,69.781,2093.437
1,20,3,1,155,92,1627.75,279.77,111.908,74.605,2238.157
0,37,3,0,152,91,1680,252,100.8,67.2,2016
1,19,3,3,152,49,1184,255.3,102.12,68.08,2042.4
1,26,3,0,168,49,1249,187.35,74.94,49.96,1498.8
1,22,2,0,152,76,1439,215.85,86.34,57.56,1726.8
0,23,3,2,165,75,1671.25,323.805,129.522,86.348,2590.44
1,25,2,0,152,75,1414,212.1,84.84,56.56,1696.8
1,24,3,0,152,95,1619,242.85,97.14,64.76,1942.8
0,22,3,4,170,57,1527.5,362.781,145.112,96.742,2902.25
0,23,3,0,165,53,1451.25,217.688,87.075,58.05,1741.502
1,27,4,0,160,96,1664,249.6,99.84,66.56,1996.8
1,42,3,0,155,99,1587.75,238.162,95.265,63.51,1905.298
1,42,4,0,137,72,1205.25,180.788,72.315,48.21,1446.302
0,18,2,0,163,54,1473.75,221.062,88.425,58.95,1768.498
1,20,3,0,168,70,1489,223.35,89.34,59.56,1786.8
0,24,4,3,175,70,1678.75,361.98,144.792,96.528,2895.84
1,39,3,0,160,41,1054,158.1,63.24,42.16,1264.8
0,15,4,1,168,62,1600,275,110,73.333,2199.997
1,39,2,0,163,80,1462.75,219.412,87.765,58.51,1755.298
1,31,3,0,175,83,1607.75,241.162,96.465,64.31,1929.298
1,20,3,0,163,47,1227.75,184.162,73.665,49.11,1473.298
0,25,2,0,160,69,1570,235.5,94.2,62.8,1884
1,26,3,0,168,45,1209,181.35,72.54,48.36,1450.8
0,34,4,0,155,88,1683.75,252.562,101.025,67.35,2020.498
1,22,3,0,155,45,1147.75,172.162,68.865,45.91,1377.298
1,40,3,0,152,82,1409,211.35,84.54,56.36,1690.8
0,27,2,0,168,98,1900,285,114,76,2280
1,34,4,0,122,43,861.5,129.225,51.69,34.46,1033.8
0,55,3,0,165,77,1531.25,229.688,91.875,61.25,1837.502
1,20,3,3,163,55,1307.75,281.984,112.793,75.196,2255.872
0,24,3,0,173,55,1516.25,227.438,90.975,60.65,1819.502
0,44,4,0,165,103,1846.25,276.938,110.775,73.85,2215.502
1,20,3,0,152,65,1339,200.85,80.34,53.56,1606.8
1,26,2,0,140,55,1134,170.1,68.04,45.36,1360.8
0,25,3,0,173,95,1911.25,286.688,114.675,76.45,2293.502
0,56,3,0,173,53,1336.25,200.438,80.175,53.45,1603.502
0,21,2,0,170,66,1622.5,243.375,97.35,64.9,1947
0,22,3,1,183,78,1818.75,312.598,125.039,83.359,2500.779
0,22,3,0,178,50,1507.5,226.125,90.45,60.3,1809
1,21,2,2,160,64,1374,266.213,106.485,70.99,2129.702
1,21,3,0,165,90,1665.25,249.788,99.915,66.61,1998.302
1,22,3,0,160,70,1429,214.35,85.74,57.16,1714.8
0,46,4,0,173,107,1926.25,288.938,115.575,77.05,2311.502
0,23,4,0,175,69,1673.75,251.062,100.425,66.95,2008.498
0,23,3,0,155,103,1888.75,283.312,113.325,75.55,2266.498
0,25,3,0,165,47,1381.25,207.188,82.875,55.25,1657.502
1,27,3,0,157,45,1135.25,170.288,68.115,45.41,1362.302
0,33,3,0,168,51,1400,210,84,56,1680
1,32,3,0,160,47,1149,172.35,68.94,45.96,1378.8
1,22,3,0,145,94,1575.25,236.288,94.515,63.01,1890.302
0,23,2,1,185,96,2006.25,344.824,137.93,91.953,2758.593
1,26,3,0,163,45,1177.75,176.662,70.665,47.11,1413.298
0,21,3,1,157,70,1581.25,271.777,108.711,72.474,2174.218
1,18,3,0,155,79,1507.75,226.162,90.465,60.31,1809.298
0,24,2,0,168,94,1875,281.25,112.5,75,2250
1,30,3,0,157,100,1670.25,250.538,100.215,66.81,2004.302
0,25,3,0,165,45,1361.25,204.188,81.675,54.45,1633.502
1,47,4,0,142,75,1241.5,186.225,74.49,49.66,1489.8
1,29,4,0,152,90,1544,231.6,92.64,61.76,1852.8
1,28,4,0,155,89,1557.75,233.662,93.465,62.31,1869.298
0,23,2,1,163,62,1528.75,262.754,105.102,70.068,2102.036
1,19,3,0,157,76,1485.25,222.788,89.115,59.41,1782.302
0,22,3,0,173,52,1496.25,224.438,89.775,59.85,1795.502
0,39,3,0,168,50,1360,204,81.6,54.4,1632
0,38,4,0,168,108,1945,291.75,116.7,77.8,2334
0,20,3,1,168,78,1735,298.203,119.281,79.521,2385.625
1,26,2,1,152,70,1359,233.578,93.431,62.287,1868.619
0,22,3,2,173,74,1716.25,332.523,133.009,88.673,2660.185
0,21,2,0,165,53,1461.25,219.188,87.675,58.45,1753.502
0,28,2,0,160,69,1555,233.25,93.3,62.2,1866
0,22,3,2,168,57,1515,293.531,117.413,78.275,2348.251
